point_id,member_id,end,D,t,z,zone,propset,environment,category,not_assessable,not_assessable_reason,sn_curve,D_life,D_life_seed_std,D_life_min,D_life_max,life_years,worst_theta_deg,n_bins_used
142,72,1,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.015776705337590173,0.0006877732787363668,0.01089344219916489,0.021256517651708655,1584.6147509920247,180.0,69
143,72,2,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.01822467386454928,0.0008326137593356764,0.013385774831718888,0.025847898395949098,1371.766660177668,135.0,69
144,73,1,0.8,0.02,-8.922,splash,1,free_corrosion,B1,False,,B1,0.01649059593850543,0.0006203878597410109,0.012381027919661221,0.0215439801798368,1516.015557789829,90.0,69
145,73,2,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.015248086054013777,0.000709426596051956,0.010649957587278868,0.020877812439740913,1639.5500334561145,157.5,69
146,74,1,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.015489422000892207,0.0006576761264725902,0.010875814145647839,0.020967530301170653,1614.0047058282726,157.5,69
147,74,2,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.018941254643420145,0.0007797603983662624,0.013471071181119721,0.02517281035836389,1319.8703291117283,157.5,69
148,75,1,0.8,0.02,-8.922,splash,1,free_corrosion,B1,False,,B1,0.016713023670252868,0.000700469804432902,0.011863894901920708,0.022443545316859374,1495.8394419375431,270.0,69
149,75,2,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.013907929912097211,0.0006016445503800419,0.00967350368347616,0.018816398386030827,1797.535661885586,202.5,69
150,76,1,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.016952185283291406,0.0007274506342208101,0.011800996991939199,0.022614687569818975,1474.7361229375406,180.0,69
151,76,2,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.017873702127112843,0.0007648530551092103,0.012578672807173102,0.024619788258482565,1398.702956008044,202.5,69
152,77,1,0.8,0.02,-8.922,splash,1,free_corrosion,B1,False,,B1,0.042468455262444256,0.0020704113577784218,0.02869158425621465,0.059466535623786565,588.6722237836615,67.5,69
153,77,2,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.04001546397953092,0.0018616533541962058,0.027033358951198933,0.05549922573889066,624.758468695708,157.5,69
154,78,1,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.04140424615577764,0.0019599836159301023,0.0280166175919888,0.05796454059013918,603.8028057784466,157.5,69
155,78,2,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.0308045260233125,0.0014437496092470402,0.020566788562217986,0.04290842042320152,811.5690525827372,45.0,69
156,79,1,0.8,0.02,-8.922,splash,1,free_corrosion,B1,False,,B1,0.044014440143918226,0.002068997544593683,0.030667385057513426,0.06125593163834499,567.9954105574241,292.5,69
157,79,2,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.04244281543095712,0.0019501716233200287,0.02937364778594134,0.05908473118354015,589.0278424311455,202.5,69
158,80,1,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.03902636995231964,0.0018178657203544522,0.026326368455160343,0.0540701728697925,640.592502724278,202.5,69
159,80,2,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.03259436414804228,0.0015509949167304986,0.022345122782863446,0.04587483198804948,767.0037644069697,202.5,69
160,81,1,0.8,0.02,-8.922,splash,1,free_corrosion,B1,False,,B1,0.03777248319348047,0.0016814989395431252,0.026588168418732006,0.050868538419365464,661.8574657097206,292.5,69
161,81,2,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.03776370791330747,0.0016553884304629756,0.026020372294040056,0.05069865017531683,662.0112637612659,180.0,69
162,82,1,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.03499835577320039,0.001553676810688727,0.023643216051871686,0.047062470141744084,714.3192715111343,202.5,69
163,82,2,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.027617007502076685,0.0012555745791439025,0.019149411189732648,0.03783399706951321,905.2392804730963,225.0,69
164,83,1,0.8,0.02,-8.922,splash,1,free_corrosion,B1,False,,B1,0.036086462486749564,0.001673237910731525,0.024712860496865004,0.04872975629559659,692.780568590774,67.5,69
165,83,2,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.03594081093331429,0.0016096681111650913,0.024238564844513387,0.04839234458573851,695.588089160976,157.5,69
166,84,1,0.8,0.02,-1.958,splash,1,free_corrosion,B1,False,,B1,0.036220139717119695,0.0016404228857330833,0.02437518348259697,0.048950772156519336,690.2237317484334,157.5,69
167,84,2,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.02649521546957511,0.001189293792278438,0.01797317894797683,0.03585006733569869,943.5665857750018,157.5,69
168,85,1,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.020097336007333794,0.0008870821943462339,0.013765610031039467,0.027269859313560775,1243.9459633295257,337.5,69
169,85,2,0.8,0.02,10.262,splash,1,free_corrosion,B1,False,,B1,0.022103344119605618,0.0009825249470861853,0.01508727301868388,0.029859917732806576,1131.0505715660038,202.5,69
170,86,1,0.8,0.02,10.262,atmospheric,1,air,B1,False,,B1,1.3686828183241416e-05,1.5942133235160617e-06,6.811565913615681e-06,2.4410571344176643e-05,1826573.6710723664,247.49999999999997,69
171,86,2,0.8,0.02,15.651,atmospheric,1,air,B1,False,,B1,8.330483811655193e-06,1.0133012648621214e-06,4.0805676258825475e-06,1.5369112384299585e-05,3001026.178698344,0.0,69
172,87,1,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.01853567841252899,0.0008839779888001684,0.012960523654843148,0.02646260725517894,1348.7502018324574,22.5,69
173,87,2,0.8,0.02,10.262,splash,1,free_corrosion,B1,False,,B1,0.02105874375301642,0.001016362621358457,0.014450360266024594,0.02982584076522913,1187.1553352473384,157.5,69
174,88,1,0.8,0.02,10.262,atmospheric,1,air,B1,False,,B1,1.23007129657182e-05,1.5162744010186716e-06,6.1549977158794114e-06,2.3028649553835534e-05,2032402.517616208,112.5,69
175,88,2,0.8,0.02,15.651,atmospheric,1,air,B1,False,,B1,7.870562736217546e-06,9.856993697252344e-07,3.8141147470507117e-06,1.485881417594216e-05,3176392.951543203,337.5,69
176,89,1,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.0206950229036359,0.0008962117777690783,0.014211241915440268,0.0278456739701691,1208.0199242305628,22.5,69
177,89,2,0.8,0.02,10.262,splash,1,free_corrosion,B1,False,,B1,0.02327548206305748,0.0010417392344056983,0.015785344161825025,0.03145799705453663,1074.091609886768,157.5,69
178,90,1,0.8,0.02,10.262,atmospheric,1,air,B1,False,,B1,1.4198511946275566e-05,1.598494085063549e-06,6.796318592080389e-06,2.5245165290482415e-05,1760747.893483147,112.5,69
179,90,2,0.8,0.02,15.651,atmospheric,1,air,B1,False,,B1,8.64884347515286e-06,9.97830897243806e-07,3.942378855267926e-06,1.5589199609071015e-05,2890559.884893529,337.5,69
180,91,1,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.018493019807956267,0.0008125495151056513,0.012861895251274826,0.025621234270981678,1351.8614190444023,337.5,69
181,91,2,0.8,0.02,10.262,splash,1,free_corrosion,B1,False,,B1,0.019954405304460875,0.0008819520007417603,0.013829910275723528,0.0274253495186252,1252.8561798036228,202.5,69
182,92,1,0.8,0.02,10.262,atmospheric,1,air,B1,False,,B1,1.260446810504444e-05,1.4471050941699728e-06,6.039366280509039e-06,2.2690123156176305e-05,1983423.6392723892,247.49999999999997,69
183,92,2,0.8,0.02,15.651,atmospheric,1,air,B1,False,,B1,8.199872315562495e-06,9.498453054458088e-07,3.6414428580849894e-06,1.4781531201985125e-05,3048827.9619369963,0.0,69
184,93,1,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.03766962455970259,0.0017618131714695095,0.025373571879065755,0.05213316053777439,663.6646978091725,22.5,69
185,93,2,0.8,0.02,10.262,splash,1,free_corrosion,B1,False,,B1,0.036306819305685106,0.001632377374486706,0.024750937787857284,0.05040555365658698,688.5758785288408,135.0,69
186,94,1,0.8,0.02,10.262,atmospheric,1,air,B1,False,,B1,5.2794442348042984e-05,5.143400039134734e-06,2.7886818872830872e-05,9.39956486607461e-05,473534.69206454675,135.0,69
187,94,2,0.8,0.02,15.651,atmospheric,1,air,B1,False,,B1,5.167943558861017e-05,5.017430519198169e-06,2.6144267434421172e-05,9.121314435827717e-05,483751.41321221873,0.0,69
188,95,1,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.03978634321854679,0.0019273565855957716,0.02673056869443483,0.05611882673352592,628.3563146950888,337.5,69
189,95,2,0.8,0.02,10.262,splash,1,free_corrosion,B1,False,,B1,0.039461694092299535,0.0019007328503633852,0.026527189429868907,0.055971396580895325,633.5257665706359,202.5,69
190,96,1,0.8,0.02,10.262,atmospheric,1,air,B1,False,,B1,5.4261726416966876e-05,5.473357192171178e-06,2.8228440225721716e-05,9.791462825250694e-05,460729.9039453867,225.0,69
191,96,2,0.8,0.02,15.651,atmospheric,1,air,B1,False,,B1,5.184434331387642e-05,5.091526204557027e-06,2.602714812053534e-05,9.198575735990287e-05,482212.68516499107,0.0,69
192,97,1,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.03386713298266447,0.0015783208728145813,0.02274262246129228,0.046192691488336574,738.178812266061,337.5,69
193,97,2,0.8,0.02,10.262,splash,1,free_corrosion,B1,False,,B1,0.035233561132415214,0.0016043067333531228,0.023478860875089165,0.04799886435953103,709.5507577574882,202.5,69
194,98,1,0.8,0.02,10.262,atmospheric,1,air,B1,False,,B1,4.6978669925378575e-05,4.403283091362105e-06,2.2707001303387368e-05,7.758191882709373e-05,532156.402889019,225.0,69
195,98,2,0.8,0.02,15.651,atmospheric,1,air,B1,False,,B1,4.2111189846146606e-05,4.070972407466132e-06,1.9990279896528406e-05,6.955374931091334e-05,593666.4361975427,0.0,69
196,99,1,0.8,0.02,4.378,splash,1,free_corrosion,B1,False,,B1,0.0329976623774722,0.0014671961792987768,0.02252194763932441,0.0444768577882195,757.6294258064693,22.5,69
197,99,2,0.8,0.02,10.262,splash,1,free_corrosion,B1,False,,B1,0.03328880200393591,0.0014359924492297056,0.022695619599687803,0.04492508865628186,751.0032952535846,135.0,69
198,100,1,0.8,0.02,10.262,atmospheric,1,air,B1,False,,B1,4.545413369122968e-05,4.197385648145918e-06,2.2186709396779042e-05,7.525212878542655e-05,550004.9823812552,135.0,69
199,100,2,0.8,0.02,15.651,atmospheric,1,air,B1,False,,B1,4.189787475666355e-05,4.007938144363572e-06,2.010910842600412e-05,6.914482137520632e-05,596688.9763549148,0.0,69
200,101,1,1.2,0.04,16.15,atmospheric,4,air,B1,True,interface_degenerate,B1,0.0,0.0,0.0,0.0,inf,0.0,69
201,101,2,1.2,0.04,20.15,atmospheric,4,air,B1,True,interface_degenerate,B1,0.0,0.0,0.0,0.0,inf,0.0,69
202,102,1,1.2,0.04,16.15,atmospheric,4,air,B1,True,interface_degenerate,B1,0.0,0.0,0.0,0.0,inf,0.0,69
203,102,2,1.2,0.04,20.15,atmospheric,4,air,B1,True,interface_degenerate,B1,0.0,0.0,0.0,0.0,inf,0.0,69
204,103,1,1.2,0.04,16.15,atmospheric,4,air,B1,True,interface_degenerate,B1,0.0,0.0,0.0,0.0,inf,0.0,69
205,103,2,1.2,0.04,20.15,atmospheric,4,air,B1,True,interface_degenerate,B1,0.0,0.0,0.0,0.0,inf,0.0,69
206,104,1,1.2,0.04,16.15,atmospheric,4,air,B1,True,interface_degenerate,B1,0.0,0.0,0.0,0.0,inf,0.0,69
207,104,2,1.2,0.04,20.15,atmospheric,4,air,B1,True,interface_degenerate,B1,0.0,0.0,0.0,0.0,inf,0.0,69
208,105,1,2.082,0.491,-49.5,submerged,5,seawater_cp,B1,True,grouted_equivalent,B1,3.5680859270931185e-07,3.3570172973607043e-08,1.6838829881703407e-07,6.069249824744411e-07,70065577.20533158,90.0,69
209,105,2,2.082,0.491,-45.5,submerged,5,seawater_cp,B1,True,grouted_equivalent,B1,1.3530562314641717e-08,1.2781030635989464e-09,6.1784437667351095e-09,2.3363987482168776e-08,1847668959.9919255,90.0,69
210,106,1,2.082,0.491,-49.5,submerged,5,seawater_cp,B1,True,grouted_equivalent,B1,3.595621006672276e-07,3.0386294791698084e-08,1.8263267131710395e-07,5.874635960508152e-07,69529018.6413093,90.0,69
211,106,2,2.082,0.491,-45.5,submerged,5,seawater_cp,B1,True,grouted_equivalent,B1,1.567120815560214e-08,1.3004813350269922e-09,8.014758928076194e-09,2.5626349522569422e-08,1595282236.8110147,90.0,69
212,107,1,2.082,0.491,-49.5,submerged,5,seawater_cp,B1,True,grouted_equivalent,B1,4.021980611076984e-07,3.370855697158777e-08,2.1023518850901955e-07,6.585808541404157e-07,62158429.931629226,270.0,69
213,107,2,2.082,0.491,-45.5,submerged,5,seawater_cp,B1,True,grouted_equivalent,B1,1.657115089960189e-08,1.3689285778607207e-09,8.623667679780741e-09,2.703940176520704e-08,1508645968.6152883,270.0,69
214,108,1,2.082,0.491,-49.5,submerged,5,seawater_cp,B1,True,grouted_equivalent,B1,3.1432221415112085e-07,2.941417153666379e-08,1.4516472102493272e-07,5.31748352921294e-07,79536217.53243446,270.0,69
215,108,2,2.082,0.491,-45.5,submerged,5,seawater_cp,B1,True,grouted_equivalent,B1,1.2594201188646809e-08,1.1939173351459225e-09,5.5567942082063574e-09,2.1803438701940717e-08,1985040545.686736,247.49999999999997,69
216,109,1,2.082,0.06,-50.001,submerged,6,seawater_cp,B1,True,buried_pile,B1,0.0013830116222214488,0.00013081489114479702,0.0006461383550061311,0.0023671477861049372,18076.493066518124,90.0,69
217,109,2,2.082,0.06,-49.5,submerged,6,seawater_cp,B1,True,buried_pile,B1,0.001066831277866885,0.00010099599935518661,0.00049714096565216,0.001828740912318345,23433.88361277443,90.0,69
218,110,1,2.082,0.06,-50.001,submerged,6,seawater_cp,B1,True,buried_pile,B1,0.001447454781931646,0.00012148978802782815,0.0007356683857271454,0.0023664707791866903,17271.696713480193,90.0,69
219,110,2,2.082,0.06,-49.5,submerged,6,seawater_cp,B1,True,buried_pile,B1,0.0011278779055648703,9.453198690983851e-05,0.0005732712640955171,0.0018443197766405696,22165.51975763667,90.0,69
220,111,1,2.082,0.06,-50.001,submerged,6,seawater_cp,B1,True,buried_pile,B1,0.0015922917370811908,0.00013223672800372955,0.000832752406499912,0.002601531078548334,15700.64041519626,270.0,69
221,111,2,2.082,0.06,-49.5,submerged,6,seawater_cp,B1,True,buried_pile,B1,0.001235630138370573,0.00010244433596611402,0.0006460361501816046,0.002017882423425499,20232.591633745298,270.0,69
222,112,1,2.082,0.06,-50.001,submerged,6,seawater_cp,B1,True,buried_pile,B1,0.0012372869575999492,0.00011644662876889561,0.0005633964659771372,0.002112808106607199,20205.498689240387,270.0,69
223,112,2,2.082,0.06,-49.5,submerged,6,seawater_cp,B1,True,buried_pile,B1,0.0009582165154747821,9.026524632223345e-05,0.00043475857716633495,0.0016396082532441133,26090.136828431587,270.0,69
