member_id,zone,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
91,splash,7.416826761642574e-05,3.9198245626512544e-05,6.83947601663116e-05,3.8550100762999746e-05,7.80596963257973e-06,8.061806474010465e-06,8.2120329597645e-05,6.412377730196532e-05,1.2284887626350735e-05,0.00010315058112657533,1.1320676122402713e-05,2.1095688897254902e-05,1.4363947488708342e-05,0.00013581878717052362,5.931450532563615e-05,3.6827859472386346e-05,0.00017661948180897202,9.579611820113746e-06,5.7004480132099726e-05,1.5736025081135665e-05,0.00015050910180983308,3.620183761180485e-05,9.171453146693091e-05,0.00020523630519439945,0.00013049894800508006,1.4883565403786822e-05,2.360978996017756e-05,1.4580357721141441e-05,0.0002926262997065273,3.618225088659815e-05,0.0003119221550055916,0.0003874090379581783,0.000605051117921652,0.0001662614614731071,5.0403466205346204e-05,0.0002815271276771219,0.0004712803575579525,0.00042822161152870566,0.0011602386033148688,0.0004979737431844524,0.00010000755105235764,0.0001150619081099414,0.00018938119761946714,0.00034158970064080384,0.0002903009721222794,0.001291854461470148,0.0008880244561024312,0.0002720686556779582,0.0001755979937373641,0.00012412037572841797,0.00012231564643907294,0.0005669904320618901,0.0012448809579094229,0.0004492003611643042,0.0001829690788322919,0.00020677190035512364,0.0002639512474806782,0.001271602950048761,0.0006343331109869071,0.00031376502475045784,0.00016094095366261477,0.0002991905961839899,0.0012013224527654307,0.00040892032554484033,0.0002746727352326667,0.00027104653325415843,0.00027963396490661386,0.0007550361615151718,0.0009154335582589055,LC_V14_H1p5_T6,0.001291854461470148
92,atmospheric,4.583173901204867e-09,4.4960283601246767e-10,7.880977023285634e-10,4.408581434718028e-10,8.957124158536322e-11,9.187328060216334e-11,1.6664456001463295e-09,1.3017258324822801e-09,2.465681678082374e-10,2.078903236492628e-09,2.2825724792091842e-10,4.2156459263219233e-10,2.875481079521273e-10,8.366933347879391e-09,3.663982992618514e-09,2.2106915666837917e-09,1.0726409447594119e-08,5.860069737920701e-10,3.4219173059104984e-09,9.501719589161143e-10,2.745172574814305e-08,6.6095283733093685e-09,1.6548997874461135e-08,3.72987565943906e-08,2.3454205980542335e-08,2.705803775676966e-09,4.239125780361769e-09,2.6387797048620073e-09,1.1056527734797229e-07,1.3676101365646392e-08,1.1698671531713255e-07,1.4568032568495656e-07,2.2578650260440907e-07,6.185054094462606e-08,1.881834070975622e-08,1.0269080769647401e-07,1.7040025489246032e-07,1.551754908349629e-07,4.1711915385437907e-07,1.7817709050413106e-07,3.552585852843971e-08,4.0981367372757266e-08,8.822230139637079e-08,1.5869335070657318e-07,1.3474201676994393e-07,5.97855652221474e-07,4.0950993999021784e-07,1.2503162276003928e-07,8.066507258757442e-08,5.683262736282977e-08,7.688846210133115e-08,3.535334039571517e-07,7.713532197673925e-07,2.751533647436775e-07,1.1263880841195319e-07,1.262496219418398e-07,2.3394657712367623e-07,1.1187388236159296e-06,5.544725990522946e-07,2.724247657834807e-07,1.388710524964257e-07,3.20486335673798e-07,1.2802350956000512e-06,4.337037719067408e-07,2.8968525436949614e-07,2.991874320071814e-07,3.07076729272131e-07,8.247880197510283e-07,1.2068336596985913e-06,LC_V20_H2p5_T7,1.2802350956000512e-06
93,splash,6.545818773493243e-05,2.182429707834683e-05,3.793597280128003e-05,2.14354448445292e-05,4.321344665618537e-06,4.483341222130513e-06,5.350335676636912e-05,4.17294882828946e-05,7.994044226970392e-06,6.706156576420222e-05,7.35641571657938e-06,1.369870217285392e-05,9.32900795579407e-06,0.00016250783563938264,7.117330468721047e-05,4.3185675439963774e-05,0.0002091431396310322,1.1439180000659912e-05,6.704431843370217e-05,1.862301633520009e-05,0.0001727561548259509,4.1548871704651275e-05,0.00010476653958869609,0.00023489991771634546,0.00014851451075744343,1.7000158912645057e-05,2.6820091875129646e-05,1.661420289552152e-05,0.0008225769058063682,0.00010181582560226455,0.0008669839997040494,0.00108075914672477,0.0016693869579103068,0.00045539749622994403,0.00013843549577904473,0.0005674208709567156,0.0009415714099846018,0.0008565046625719657,0.002300384330084925,0.0009807473715130039,0.00019534830955076003,0.0002250286779001243,0.0003528492144179037,0.0006324780612813642,0.0005371143340124975,0.0023745592766581452,0.0016204315197521366,0.0004931661931039234,0.00031801067336559616,0.00022330579101715732,0.0002360265704594339,0.0010872403492112757,0.0023729668422845895,0.000852150102825963,0.0003477799075426761,0.0003901401625764248,0.0005509230442436444,0.002643211251529117,0.0013108814962173446,0.0006460990269200914,0.00032949744379036627,0.0005709451396477617,0.0022817676609590298,0.0007732599600462131,0.0005168665780957368,0.0004714398574199352,0.00048473905425732426,0.001304658990442228,0.0014415707468444867,LC_V18_H2p0_T7,0.002643211251529117
94,atmospheric,4.888328134573191e-09,2.777167853958325e-09,4.8577068999764746e-09,2.7250872934396476e-09,5.516030414108714e-10,5.689365780253562e-10,1.0578735233635687e-08,8.21828686723658e-09,1.6078542483324162e-09,1.324925266964095e-08,1.4485013899193827e-09,2.72717345632368e-09,1.8454907519362088e-09,4.0864856298383253e-08,1.7882220608664083e-08,1.0879097189657632e-08,5.246532117930382e-08,2.858450198023982e-09,1.6748039379809466e-08,4.636470060015599e-09,6.969205445924809e-08,1.6737101675269934e-08,4.241998416133431e-08,9.47626162980525e-08,6.006996447987412e-08,6.829163683745098e-09,1.0812185675422843e-08,6.665352923950784e-09,8.40835224778565e-07,1.0395639123174535e-07,8.835934760254312e-07,1.0984011416017226e-06,1.689147309482395e-06,4.556201179960779e-07,1.377263912449073e-07,6.171258473964029e-07,1.016190164429043e-06,9.22820065829588e-07,2.4565733627927462e-06,1.0413604241793246e-06,2.0673911965047635e-07,2.378516506218848e-07,4.907025682140677e-07,8.7702172936401e-07,7.443725447249937e-07,3.27888826214942e-06,2.2285220575262283e-06,6.7598732327526e-07,4.3582402396462206e-07,3.05001064365191e-07,3.0777565794519304e-07,1.4091719614864174e-06,3.057961335571138e-06,1.0867380951370986e-06,4.430089283180114e-07,4.9505877119719e-07,1.0285529737053332e-06,4.911131886280573e-06,2.425645572100677e-06,1.189287498539464e-06,6.042544721762194e-07,1.1176605121297426e-06,4.432044864136194e-06,1.4934290626113015e-06,9.943609475515075e-07,9.020276225835263e-07,9.231707442831551e-07,2.476682943803711e-06,2.973320346344535e-06,LC_V18_H2p0_T7,4.911131886280573e-06
95,splash,5.1342374591603664e-05,1.8446637260839563e-05,3.234120756093199e-05,1.805298065018775e-05,3.673313040668979e-06,3.7568298387331733e-06,7.386837704177393e-05,5.78170651582164e-05,1.0863257349732634e-05,9.25745545673053e-05,1.0189067212600149e-05,1.875446382445891e-05,1.2851107850474568e-05,0.00020284939214412046,8.903246000870724e-05,5.341261138688133e-05,0.0002604033998587305,1.4322258027235887e-05,8.345021463734949e-05,2.327312075196376e-05,0.00021484740081624315,5.168907019688403e-05,0.0001300219316076683,0.00029213130355426956,0.00018429628181734436,2.117673648349015e-05,3.330927895667853e-05,2.0689360306983567e-05,0.0008577012956165933,0.00010619118465585862,0.0009035168766965946,0.001127296904978858,0.001740771980659796,0.00047539629243205806,0.00014458213175627075,0.0005923722776334856,0.000981584159237883,0.0008937399968372247,0.0023979724936912194,0.0010229071488290894,0.00020356961566475322,0.00023487926616969104,0.0003644570702068696,0.0006521237382916358,0.0005544503674988803,0.0024477338209498416,0.0016707031762022042,0.0005078389416466909,0.0003280368095014845,0.00023019381721036482,0.00024958389225289174,0.0011504021043671874,0.002513884097728277,0.0009001760631437292,0.00036786036640393895,0.0004129063078412383,0.000587061842008912,0.002819176130314491,0.0013980042932951197,0.0006898684555085886,0.00035181486198728503,0.0006043077410222013,0.0024145936461381955,0.0008194463503857836,0.0005479253585552251,0.0005048685659588477,0.000519684490348205,0.0013992662446306425,0.0016103587213706903,LC_V18_H2p0_T7,0.002819176130314491
96,atmospheric,3.974446565149752e-09,2.6932094698245417e-09,4.730722451484393e-09,2.638752186287041e-09,5.36701787309216e-10,5.494281543097863e-10,1.2201332814140058e-08,9.4925886343721e-09,1.8385767161551943e-09,1.52765689675503e-08,1.672952255113203e-09,3.130015715319489e-09,2.1252109434300976e-09,4.6080542168826776e-08,2.0196403358934017e-08,1.2163063118489167e-08,5.898180752582764e-08,3.227077098616448e-09,1.8804323118319813e-08,5.222993207113718e-09,7.93811992363062e-08,1.9078836576062878e-08,4.814758948717773e-08,1.0792884344700287e-07,6.819107648228702e-08,7.791847306819347e-09,1.2292738566405779e-08,7.604036086732137e-09,8.575750264812689e-07,1.0604757101004057e-07,8.997462331782376e-07,1.1193325395538897e-06,1.7187040756400569e-06,4.6343842672798425e-07,1.4021346947155536e-07,6.317254009810412e-07,1.0448333523835748e-06,9.490869283600787e-07,2.538952681953768e-06,1.0773403781649724e-06,2.137211351224942e-07,2.4601088555529124e-07,4.846280294953411e-07,8.65892941460078e-07,7.347968128493287e-07,3.234705225820571e-06,2.1975260229257874e-06,6.657928427670497e-07,4.2957123064024655e-07,3.0043850377613044e-07,3.1560222392962386e-07,1.4466055654116684e-06,3.1409546205424164e-06,1.1270470296238232e-06,4.590911326844377e-07,5.134369307662717e-07,1.0721058863107339e-06,5.1156066483744506e-06,2.521557889935029e-06,1.2362372605840828e-06,6.265167378015606e-07,1.1539232232486075e-06,4.585307625797941e-06,1.5437995590855827e-06,1.0271929962431356e-06,9.116254165828407e-07,9.334027800494362e-07,2.5013589566259307e-06,3.051392183962616e-06,LC_V18_H2p0_T7,5.1156066483744506e-06
97,splash,5.526004738201696e-05,2.280706139129635e-05,3.99972076731987e-05,2.2322936707102987e-05,4.544262043953322e-06,4.641718436459582e-06,7.628242547562352e-05,5.969611049562226e-05,1.1233147290030134e-05,9.55548579734023e-05,1.0514124336721044e-05,1.9363232010717598e-05,1.3259762401989904e-05,0.00019140946151121563,8.402178353162169e-05,5.042019795411763e-05,0.0002455071947486411,1.350767318378756e-05,7.86232475398844e-05,2.1929867592699312e-05,0.00020809602566988113,5.0065754720135016e-05,0.00012607762657429402,0.0002830451872062395,0.00017876409840228408,2.0522957205094665e-05,3.231600628659372e-05,2.0057095595675247e-05,0.0006970692006045323,8.630607179999521e-05,0.0007343885777020377,0.0009155500466023476,0.0014142924888339947,0.00038594972050853073,0.00011730278166944663,0.0005098145656787423,0.0008471129992033562,0.0007704769404479336,0.0020715694445075667,0.0008840949213896098,0.0001762572177080756,0.00020314142323223956,0.0003163784085131855,0.0005677380547875252,0.0004824119516460346,0.002134982516843505,0.0014595321428588009,0.0004445790828043037,0.0002870150951854411,0.00020176548330819047,0.0002214631173754515,0.0010225282712033107,0.0022378937594450085,0.000802604448374249,0.0003279260024796727,0.0003684657642861973,0.0004966080698964451,0.0023859045371542142,0.0011841492592497484,0.0005846647730806975,0.0002983699087355805,0.0005445477997956582,0.002176853674667349,0.0007403985656321429,0.0004956657203443228,0.00046324341000819516,0.0004775241619678004,0.0012863977287623158,0.001522347073029239,LC_V18_H2p0_T7,0.0023859045371542142
98,atmospheric,4.468633142324391e-09,3.970209957937483e-09,6.991347487971194e-09,3.884744926393677e-09,7.936696054201598e-10,8.07252355186817e-10,1.510487600320379e-08,1.1791129491986777e-08,2.2594037328976233e-09,1.8886445942007923e-08,2.0736043706812144e-09,3.848889118316763e-09,2.6206431510872846e-09,4.406581636058988e-08,1.9290360220580037e-08,1.1717462891827628e-08,5.6471525877860594e-08,3.0816895011450572e-09,1.8010717900352315e-08,4.994371795284932e-09,7.63658397667001e-08,1.8365310495076026e-08,4.615751302103189e-08,1.0355612354671133e-07,6.519155846461314e-08,7.48125632529703e-09,1.1738400708845414e-08,7.283895737034872e-09,6.068562884123222e-07,7.508993469211088e-08,6.35874530886951e-07,7.913720036069883e-07,1.2142059637140948e-06,3.2783117762280657e-07,9.937067914720056e-08,5.437243406396617e-07,9.013971824696637e-07,8.181830524418146e-07,2.1937058579784825e-06,9.307197865935618e-07,1.850522930912606e-07,2.1238455050444638e-07,4.0216826551378823e-07,7.211970731292209e-07,6.113070280937739e-07,2.7000363597564583e-06,1.836873176705176e-06,5.584681499130605e-07,3.5917497532017316e-07,2.5186726815945684e-07,2.905111642600787e-07,1.3331693759758514e-06,2.901018421167424e-06,1.0403884372316365e-06,4.242273880485951e-07,4.750031762013144e-07,8.587759149241337e-07,4.098093425030826e-06,2.0231100743000107e-06,9.918315165099741e-07,5.033947315934017e-07,1.0449738131906529e-06,4.1534856694282325e-06,1.4011020805367209e-06,9.337749100911274e-07,8.464887650746139e-07,8.674503594502209e-07,2.325782346018036e-06,3.023848452467113e-06,LC_V20_H2p5_T7,4.1534856694282325e-06
99,splash,6.116428535868076e-05,2.3425478141818822e-05,4.0774648975942064e-05,2.29946737240049e-05,4.645996853667695e-06,4.802024974563806e-06,6.317784007203998e-05,4.9379709185504676e-05,9.359669958523338e-06,7.920419407841248e-05,8.704752102839372e-06,1.6106298303207004e-05,1.1008126724247365e-05,0.00015960509299130758,6.997353336671257e-05,4.223743771162162e-05,0.00020497820393190332,1.1238011791986997e-05,6.56359859587962e-05,1.8261248364293443e-05,0.00018409760950580654,4.4294251285025956e-05,0.00011149833240259178,0.0002502478206071629,0.00015805473116404665,1.8140365612627043e-05,2.8569160999144664e-05,1.772839422899435e-05,0.0006770136448795482,8.382570354666021e-05,0.000712320288030917,0.0008886899225922061,0.0013716253165469193,0.0003743057366424651,0.0001137952580193695,0.0004901356280215299,0.0008122129466777933,0.0007391910914842165,0.001982717225251706,0.0008455804037391946,0.00016849069299725,0.0001943655797109929,0.0003082694773749267,0.0005532259005720295,0.00046982700425652544,0.0020792802272862703,0.0014206756290023575,0.00043266274805328294,0.0002792790608590175,0.00019627168997076174,0.00020987292023011748,0.000967521269603106,0.0021156095720286277,0.0007580408862369022,0.00030951840337261656,0.00034783825204696837,0.0004830752637406865,0.0023159911836025285,0.0011476224478523301,0.0005653183959567607,0.0002879287202053503,0.0005200120772864868,0.0020775451304127605,0.0007038577761581935,0.00047152351849971084,0.00043296552355408604,0.00044517618407429995,0.0011985805006933536,0.0013627272657461293,LC_V18_H2p0_T7,0.0023159911836025285
100,atmospheric,4.439554629898417e-09,3.941108049469092e-09,6.916638676281972e-09,3.861275825816593e-09,7.864039576600716e-10,8.037002658688599e-10,1.3892180703033388e-08,1.0827354404099876e-08,2.0801626403383013e-09,1.7367009370684533e-08,1.9045807527799455e-09,3.5430702914137816e-09,2.410842350156896e-09,3.9464360316632024e-08,1.7265961918335914e-08,1.047736595018356e-08,5.056670754702496e-08,2.757941763560949e-09,1.611545991866963e-08,4.46868975650879e-09,6.986406833702282e-08,1.6826260355034536e-08,4.200345701105138e-08,9.454657763612133e-08,5.9285812677332615e-08,6.838754139410428e-09,1.0679269396746936e-08,6.645137269516048e-09,5.956967045718977e-07,7.369479213259695e-08,6.240064711923391e-07,7.766432089848629e-07,1.1907880100318362e-06,3.2136168799287354e-07,9.74684510417609e-08,5.330762620368194e-07,8.820217714104113e-07,8.014021116875e-07,2.14524252684273e-06,9.103252966989928e-07,1.8063105016426594e-07,2.0778297056078166e-07,4.0134196849386067e-07,7.182559307155685e-07,6.093355938138752e-07,2.6875099231813068e-06,1.8275758919352133e-06,5.54549493126067e-07,3.572249683446308e-07,2.501091446475976e-07,2.8268754760024275e-07,1.2974307045391018e-06,2.822042078903355e-06,1.0059823547086978e-06,4.0985430406411815e-07,4.5910644658527744e-07,8.289558678945045e-07,3.955682584976011e-06,1.9525624362099687e-06,9.571776585902667e-07,4.856621127328171e-07,1.0029470993743168e-06,3.992413661274412e-06,1.345332042400125e-06,8.968170127780142e-07,8.236123355630189e-07,8.432700771367968e-07,2.2578532522819864e-06,2.8244000592649302e-06,LC_V20_H2p5_T7,3.992413661274412e-06
101,atmospheric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LC_V26_H3p5_T8,0.0
102,atmospheric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LC_V26_H3p5_T8,0.0
103,atmospheric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LC_V26_H3p5_T8,0.0
104,atmospheric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LC_V26_H3p5_T8,0.0
105,submerged,4.342994610999521e-10,1.182879341290011e-11,2.0746580861963327e-11,1.6323435226688854e-11,3.3587132871013872e-12,5.82778782247941e-12,3.743991952776109e-11,2.957464264716291e-11,7.332822436481909e-12,6.466223430325949e-11,7.244117384115979e-12,2.0901424170357448e-11,1.482144603356604e-11,2.0794772703340013e-10,9.171673608000559e-11,6.510730055834557e-11,3.239338871020439e-10,1.8219752116703367e-11,1.4435179237031819e-10,4.093223523075865e-11,1.8266383827019167e-10,4.431756996932962e-11,1.2965738739911185e-10,2.9812989435467073e-10,2.4702737984703273e-10,2.995824673577484e-11,6.83437403015863e-11,4.390585844934509e-11,5.577246935333389e-09,6.888450078001027e-10,6.09030471667829e-09,7.563656436526953e-09,1.244544633057089e-08,3.693620738531808e-09,1.1144108987795086e-09,4.219056342219962e-09,7.1808026444409566e-09,6.507525159246474e-09,1.848077255243139e-08,8.549033951414098e-09,1.9034750288061035e-09,2.1809474508527724e-09,2.6807127429828234e-09,4.9000729572826695e-09,4.1589088996846714e-09,1.9225124733431855e-08,1.4110781911513866e-08,4.721562727660828e-09,3.059721809628773e-09,2.4258262756431236e-09,1.820187685850058e-09,8.65728259713684e-09,2.0132109201065326e-08,7.961109072543574e-09,3.235217341255322e-09,4.102043377607634e-09,6.21546867153903e-09,3.106866966113481e-08,1.6381691924311907e-08,8.716735958773695e-09,4.895154371010174e-09,6.964661766501773e-09,2.941881465662414e-08,1.0689972482062532e-08,7.819992746663881e-09,4.8546902212465575e-09,5.397451187899756e-09,1.610673378542142e-08,1.828217502516973e-08,LC_V18_H2p0_T7,3.106866966113481e-08
106,submerged,3.669038557786998e-10,1.2395116020659285e-11,2.2073829221648258e-11,1.637467623484047e-11,3.3983410490424533e-12,5.700015925997954e-12,4.896027406347986e-11,3.8384622886446456e-11,9.284862883236534e-12,8.125519711506042e-11,9.004990431045928e-12,2.5068417239588975e-11,1.7580013288456866e-11,2.1386232183988604e-10,9.418145091214454e-11,6.801255751250738e-11,3.370171354107804e-10,1.88138449199834e-11,1.5125789675409988e-10,4.266055463153133e-11,2.0305579970967256e-10,4.888637422502683e-11,1.459388509659454e-10,3.309681774530182e-10,2.777751729089677e-10,3.210262735425191e-11,7.39243007110164e-11,4.65150986278611e-11,4.2692912023007154e-09,5.284275507257572e-10,4.658605991926918e-09,5.805001241550768e-09,9.618846412429314e-09,2.9105239458598556e-09,8.774835722556094e-10,3.784892016349787e-09,6.499306695627433e-09,5.896573593855357e-09,1.6882622721863674e-08,7.890832567692142e-09,1.7738596067685516e-09,2.036946122765673e-09,2.654604512975039e-09,4.872237989688577e-09,4.13166477095439e-09,1.9171333996726225e-08,1.4055462723586583e-08,4.703520195790233e-09,3.035943066988567e-09,2.4044221366348616e-09,1.9885766889701673e-09,9.525310967770394e-09,2.2210148781248513e-08,8.715491691015032e-09,3.5578442152708835e-09,4.476823533599199e-09,6.017319847841266e-09,3.029439248535964e-08,1.608835304843157e-08,8.601055895555099e-09,4.8677832503139594e-09,7.256131716800337e-09,3.0723993995885315e-08,1.1200361275834478e-08,8.203688405509258e-09,5.849370427147692e-09,6.513710324345091e-09,1.9279770178428954e-08,2.2988214926510008e-08,LC_V20_H2p5_T7,3.0723993995885315e-08
107,submerged,3.5592892164680056e-10,1.1083278720352462e-11,1.9808305607393313e-11,1.4894815325020702e-11,3.123801862080522e-12,5.316959984362954e-12,4.465542678023145e-11,3.524179273735729e-11,8.468488065302556e-12,7.564485627106074e-11,8.500384304881015e-12,2.3806801847750437e-11,1.6964408680750138e-11,2.2464845535111725e-10,9.915353570096971e-11,7.051809542376982e-11,3.5062188937692296e-10,1.9628570180336853e-11,1.545715541539477e-10,4.395333495602544e-11,2.21719316756064e-10,5.3720800316098495e-11,1.5612518508017067e-10,3.5844795653837916e-10,2.9766374978184925e-10,3.7335551825027404e-11,8.203157032538927e-11,5.333300969261755e-11,5.1479938217809035e-09,6.356785385061261e-10,5.642485371696082e-09,7.007931521517901e-09,1.1597099143751164e-08,3.495620233593798e-09,1.0556845056728187e-09,4.3119921541217905e-09,7.357673718331731e-09,6.673241248814479e-09,1.8952643546112445e-08,8.802562400544764e-09,1.9648542941751372e-09,2.25954734212438e-09,3.1169139176265726e-09,5.716505115815269e-09,4.86201150288515e-09,2.253175121989913e-08,1.65534019476554e-08,5.530457117500845e-09,3.5688057648939805e-09,2.8091353950603246e-09,2.262805595825555e-09,1.0736355828408681e-08,2.4791923144131646e-08,9.65372981695451e-09,3.928596812835145e-09,4.896793851533912e-09,6.792347571881347e-09,3.415212987852556e-08,1.8044189328196293e-08,9.668350623735604e-09,5.434104288304093e-09,7.797263728839956e-09,3.291308213582309e-08,1.2013642052746149e-08,8.77807570351414e-09,6.376514108574585e-09,7.045528022403303e-09,2.077829817140252e-08,2.3693429804689886e-08,LC_V18_H2p0_T7,3.415212987852556e-08
108,submerged,4.2584145064881276e-10,1.2540655543587303e-11,2.2065078575050682e-11,1.7066785178429832e-11,3.51327560506812e-12,6.003109833489748e-12,4.258854793095434e-11,3.3400127420201416e-11,8.248611054395625e-12,7.157015461280106e-11,7.929992542024023e-12,2.233131932519998e-11,1.5638641494419754e-11,2.0420810534171733e-10,9.013003085543666e-11,6.537840997317523e-11,3.246070025435844e-10,1.805516813834771e-11,1.4628580808496797e-10,4.1109351120705795e-11,1.7170930952011427e-10,4.1446937376455376e-11,1.233249079652162e-10,2.798446039808057e-10,2.3495921715986913e-10,2.7263833035226162e-11,6.404744580701124e-11,4.000473945371715e-11,4.627669365327967e-09,5.720222595702545e-10,5.035513581085974e-09,6.265881383935946e-09,1.0312647428780301e-08,3.091134572875759e-09,9.320527256447213e-10,3.6866568697066814e-09,6.299069567262809e-09,5.712576013267886e-09,1.623611528778315e-08,7.56415685116976e-09,1.6958865337086995e-09,1.9483560216821724e-09,2.262759512115357e-09,4.158005791637786e-09,3.5269965234291923e-09,1.642170282239787e-08,1.2083831452965465e-08,4.08535315524708e-09,2.6393546388297284e-09,2.1122869215499333e-09,1.6073224917698593e-09,7.758227631541357e-09,1.8164642510690013e-08,7.235784771780848e-09,2.913981332052441e-09,3.7148465827789607e-09,5.4537103256600805e-09,2.723520769401633e-08,1.4481475216588758e-08,7.726700922113758e-09,4.373174039906049e-09,6.210330412815228e-09,2.6465769676694608e-08,9.572443123717315e-09,7.0526685602705414e-09,4.362040412500993e-09,4.8944780899515076e-09,1.4683032147977748e-08,1.6585236308199236e-08,LC_V18_H2p0_T7,2.723520769401633e-08
