node,sub_joint_id,plane_id,family,type_label,brace_member,brace_end,chord_t_scenario,direction,treatment,environment,category,D_life,D_life_seed_std,D_life_min,D_life_max,life_years,worst_side,worst_position,worst_segment,n_bins_used
10,"(10, 0)",0,K,K,46,2,thick,,Y,seawater_cp,T,2.4052524533003035,0.21959776552046967,1.2123945613138225,4.0546816196340565,10.393919343350804,chord,7,,69
10,"(10, 0)",0,K,K,46,2,thin,,Y,seawater_cp,T,43.63676494826239,3.1432248562571186,24.619333842374743,68.02003558053434,0.5729113977546472,chord,7,,69
10,"(10, 1)",1,K,K,57,1,thick,,K,seawater_cp,T,0.036514978891774394,0.003152350667036535,0.018480088954560655,0.05745577262463578,684.6505395524592,brace,4,a,69
10,"(10, 1)",1,K,K,57,1,thin,,K,seawater_cp,T,1.133014941420792,0.09297636672163032,0.5977990774828745,1.8163992526683115,22.06502234529246,chord,3,,69
10,"(10, 1)",1,K,K,57,1,thick,,Y,seawater_cp,T,0.17673210310737814,0.017742907518860276,0.08638373524439674,0.305842672638752,141.45703898974486,chord,7,,69
10,"(10, 1)",1,K,K,57,1,thin,,Y,seawater_cp,T,4.525486878317609,0.411199924827379,2.3074765323811786,7.57971836713445,5.524267481534269,chord,7,,69
10,"(10, 0)",0,K,K,63,1,thick,,K,seawater_cp,T,0.10413718541942443,0.01007325572945195,0.049488722634283576,0.17802335608253408,240.06794402316174,brace,1,b,69
10,"(10, 0)",0,K,K,63,1,thin,,K,seawater_cp,T,1.8451028258999473,0.16080450669073706,0.9628931718192116,3.0798846578394388,13.549380364645137,chord,7,,69
10,"(10, 0)",0,K,K,63,1,thick,,Y,seawater_cp,T,1.372469567891158,0.12292047105787561,0.7122506079246368,2.333668107182006,18.215340132031688,chord,7,,69
10,"(10, 0)",0,K,K,63,1,thin,,Y,seawater_cp,T,27.662807200800657,2.046772798820643,15.624352265523797,44.05565713872702,0.9037405285200562,chord,7,,69
13,"(13, 1)",1,TY,T,34,1,single,,TY,seawater_cp,T,0.010194749208422817,0.0010250215515982936,0.004932566715917966,0.01788926662616817,2452.242766241391,chord,3,,69
13,"(13, 0)",0,TY,T,35,1,single,,TY,seawater_cp,T,0.04867088887046587,0.004228488826259801,0.025314278064922386,0.07875943360201909,513.6540667366017,chord,7,,69
14,"(14, 0)",0,TY,Y,43,1,single,,TY,seawater_cp,T,0.05620325430335087,0.005293898504013682,0.028169092969323253,0.09652754160329079,444.814100355564,chord,7,,69
14,"(14, 1)",1,TY,Y,51,1,single,,TY,seawater_cp,T,0.3718697196503406,0.0336210266443473,0.18329047288532838,0.6080330646571913,67.22784534193009,chord,7,,69
